Time_s,Input_u_PWM,Output_y_Temp
2225.990,50.0,110.75
2226.551,50.0,110.5
2226.567,50.0,110.5
2227.158,50.0,110.75
2227.720,50.0,110.25
2228.278,50.0,110.75
2228.858,50.0,110.5
2229.433,50.0,111.25
2230.018,50.0,111.25
2230.027,50.0,110.75
2230.636,50.0,110.75
2231.198,50.0,110.5
2231.783,50.0,110.25
2232.352,50.0,110.75
2232.930,50.0,110.25
2233.502,50.0,110.5
2233.526,50.0,110.5
2234.114,50.0,110.75
2234.677,50.0,110.5
2235.245,50.0,110.75
2235.811,50.0,110.25
2236.377,50.0,110.75
2236.938,50.0,110.5
2237.509,50.0,110.75
2237.526,50.0,110.75
2238.120,50.0,110.75
2238.706,50.0,110.75
2239.265,50.0,111.0
2239.842,50.0,110.75
2240.423,50.0,111.25
2240.988,50.0,110.5
2241.567,50.0,110.5
2241.576,50.0,110.75
2242.171,50.0,110.0
2242.745,50.0,110.75
2243.302,50.0,111.0
2243.875,50.0,110.75
2244.454,50.0,110.75
2245.013,50.0,111.0
2245.024,50.0,111.0
2245.623,50.0,110.5
2246.199,50.0,111.0
2246.786,50.0,111.0
2247.352,50.0,110.5
2247.931,50.0,110.75
2248.504,50.0,110.75
2248.524,50.0,110.0
2249.100,50.0,110.75
2249.656,50.0,110.75
2250.228,50.0,110.5
2250.796,50.0,110.5
2251.355,50.0,111.0
2251.919,50.0,111.0
2252.490,50.0,110.75
2253.050,50.0,111.0
2253.060,50.0,110.75
2253.656,50.0,110.0
2254.236,50.0,110.75
2254.836,50.0,110.5
2255.397,50.0,110.75
2255.983,50.0,111.0
2256.546,50.0,111.0
2256.557,50.0,111.0
2257.146,50.0,110.5
2257.719,50.0,110.5
2258.297,50.0,111.0
2258.888,50.0,111.0
2259.451,50.0,111.25
2260.051,50.0,111.0
2260.063,50.0,110.75
2260.652,50.0,111.0
2261.233,50.0,110.75
2261.804,50.0,111.0
2262.394,50.0,111.0
2262.985,50.0,111.0
2263.553,50.0,111.0
2263.553,50.0,110.75
2264.155,50.0,110.5
2264.725,50.0,111.0
2265.311,50.0,111.0
2265.886,50.0,111.0
2266.443,50.0,111.0
2267.013,50.0,110.75
2267.019,50.0,111.25
2267.618,50.0,111.0
2268.191,50.0,111.0
2268.756,50.0,110.75
2269.315,50.0,110.75
2269.915,50.0,111.25
2270.480,50.0,110.75
2271.039,50.0,110.5
2271.051,50.0,110.75
2271.646,50.0,111.0
2272.210,50.0,111.0
2272.784,50.0,111.0
2273.356,50.0,111.25
2273.958,50.0,111.25
2274.529,50.0,110.75
2274.558,50.0,111.0
2275.158,50.0,110.75
2275.717,50.0,111.0
2276.296,50.0,111.0
2276.863,50.0,111.0
2277.445,50.0,111.0
2278.008,50.0,110.75
2278.020,50.0,111.0
2278.602,50.0,111.25
2279.171,50.0,111.0
2279.740,50.0,111.25
2280.309,50.0,111.25
2280.874,50.0,111.25
2281.454,50.0,110.75
2282.014,50.0,111.25
2282.022,50.0,110.75
2282.611,50.0,111.25
2283.174,50.0,111.0
2283.730,50.0,111.0
2284.308,50.0,111.25
2284.873,50.0,111.0
2285.453,50.0,110.75
2286.037,50.0,110.75
2286.047,50.0,111.25
2286.639,50.0,111.25
2287.219,50.0,111.25
2287.790,50.0,110.75
2288.370,50.0,111.0
2288.976,50.0,111.0
2289.544,50.0,110.5
2289.544,50.0,111.5
2290.152,50.0,111.0
2290.719,50.0,110.0
2291.289,50.0,111.25
2291.868,50.0,110.25
2292.433,50.0,111.0
2292.998,50.0,110.25
2293.026,50.0,111.25
2293.637,50.0,111.0
2294.210,50.0,110.5
2294.783,50.0,111.0
2295.347,50.0,111.25
2295.912,50.0,111.0
2296.479,50.0,111.25
2297.068,50.0,110.75
2297.077,50.0,111.25
2297.667,50.0,111.25
2298.234,50.0,111.25
2298.799,50.0,111.25
2299.364,50.0,111.25
2299.950,50.0,111.0
2300.520,50.0,111.25
2300.531,50.0,110.75
2301.143,50.0,110.75
2301.702,50.0,110.75
2302.277,50.0,111.25
2302.850,50.0,111.25
2303.416,50.0,111.5
2303.989,50.0,111.25
2304.559,50.0,111.25
2304.567,50.0,111.25
2305.150,50.0,111.5
2305.736,50.0,111.0
2306.311,50.0,111.25
2306.876,50.0,110.75
2307.442,50.0,111.5
2308.016,50.0,111.5
2308.026,50.0,111.5
2308.622,50.0,111.25
2309.201,50.0,111.0
2309.757,50.0,111.5
2310.336,50.0,110.75
2310.907,50.0,111.25
2311.498,50.0,111.25
2311.524,50.0,110.75
2312.105,50.0,111.25
2312.674,50.0,111.25
2313.237,50.0,111.0
2313.809,50.0,111.5
2314.371,50.0,111.0
2314.935,50.0,111.5
2315.505,50.0,111.25
2315.522,50.0,111.25
2316.105,50.0,111.25
2316.671,50.0,111.25
2317.273,50.0,111.25
2317.849,50.0,110.75
2318.425,50.0,111.5
2318.993,50.0,111.0
2319.559,50.0,111.0
2319.575,50.0,111.5
2320.172,50.0,111.25
2320.758,50.0,111.5
2321.323,50.0,111.25
2321.883,50.0,111.5
2322.449,50.0,111.25
2323.018,50.0,111.0
2323.028,50.0,111.25
2323.622,50.0,111.25
2324.187,50.0,111.25
2324.771,50.0,111.25
2325.356,50.0,111.0
2325.925,50.0,111.25
2326.502,50.0,111.25
2326.523,50.0,111.25
2327.103,50.0,111.5
2327.668,50.0,111.25
2328.240,50.0,111.5
2328.831,50.0,111.25
2329.416,50.0,111.5
2329.988,50.0,111.5
2330.021,50.0,111.5
2330.596,50.0,111.5
2331.164,50.0,111.25
2331.731,50.0,111.25
2332.314,50.0,111.25
2332.912,50.0,111.25
2333.479,50.0,111.25
2334.044,50.0,110.75
2334.054,50.0,111.5
2334.645,50.0,111.75
2335.216,50.0,111.75
2335.787,50.0,111.75
2336.356,50.0,111.5
2336.916,50.0,111.75
2337.485,50.0,111.25
2338.061,50.0,110.5
2338.071,50.0,111.25
2338.671,50.0,111.25
2339.247,50.0,111.5
2339.823,50.0,111.25
2340.391,50.0,111.5
2341.059,50.0,111.5
2341.084,50.0,111.25
2341.686,50.0,111.25
2342.242,50.0,111.75
2342.810,50.0,111.75
2343.379,50.0,111.5
2343.961,50.0,111.5
2344.540,50.0,111.75
2344.551,50.0,111.25
2345.148,50.0,111.75
2345.719,50.0,111.5
2346.314,50.0,111.5
2346.888,50.0,111.5
2347.453,50.0,111.5
2348.034,50.0,111.0
2348.040,50.0,111.5
2348.650,50.0,111.75
2349.212,50.0,111.25
2349.778,50.0,111.5
2350.349,50.0,111.25
2350.923,50.0,111.25
2351.484,50.0,111.5
2352.055,50.0,111.75
2352.071,50.0,111.0
2352.667,50.0,111.75
2353.244,50.0,111.25
2353.811,50.0,111.75
2354.382,50.0,111.5
2354.963,50.0,111.5
2355.540,50.0,111.5
2355.546,50.0,111.75
2356.133,50.0,111.5
2356.706,50.0,111.5
2357.264,50.0,111.75
2357.830,50.0,111.75
2358.404,50.0,111.75
2358.993,50.0,111.75
2359.022,50.0,111.5
2359.611,50.0,111.75
2360.192,50.0,111.75
2360.764,50.0,111.5
2361.332,50.0,111.5
2361.893,50.0,111.0
2362.465,50.0,111.5
2363.037,50.0,111.75
2363.047,50.0,111.5
2363.634,50.0,111.75
2364.218,50.0,111.75
2364.785,50.0,111.25
2365.370,50.0,111.75
2365.952,50.0,111.5
2366.533,50.0,111.75
2366.543,50.0,111.5
2367.141,50.0,111.5
2367.710,50.0,111.5
2368.282,50.0,111.75
2368.850,50.0,111.25
2369.406,50.0,111.75
2369.981,50.0,111.75
2370.555,50.0,111.75
2370.569,50.0,112.0
2371.165,50.0,111.75
2371.739,50.0,111.5
2372.304,50.0,111.75
2372.875,50.0,111.75
2373.436,50.0,111.25
2373.540,50.0,111.5
2374.144,50.0,111.5
2374.721,50.0,111.75
2375.290,50.0,111.5
2375.867,50.0,111.5
2376.426,50.0,111.75
2376.995,50.0,111.75
2377.572,50.0,111.75
2377.598,50.0,111.75
2378.200,50.0,111.75
2378.791,50.0,111.5
2379.362,50.0,111.75
2379.924,50.0,111.75
2380.528,50.0,111.5
2380.552,50.0,111.75
2381.128,50.0,111.5
2381.695,50.0,111.75
2382.270,50.0,112.0
2382.835,50.0,111.75
2383.431,50.0,112.0
2383.996,50.0,111.75
2384.019,50.0,111.75
2384.604,50.0,111.75
2385.170,50.0,111.75
2385.747,50.0,112.0
2386.317,50.0,111.75
2386.905,50.0,112.0
2387.476,50.0,111.5
2388.065,50.0,111.75
2388.075,50.0,111.75
2388.664,50.0,111.5
2389.237,50.0,112.0
2389.815,50.0,112.0
2390.380,50.0,112.0
2390.954,50.0,111.0
2391.524,50.0,112.0
2391.541,50.0,111.75
2392.142,50.0,111.75
2392.711,50.0,112.0
2393.279,50.0,111.75
2393.847,50.0,112.0
2394.422,50.0,112.0
2394.978,50.0,111.75
2395.549,50.0,111.75
2395.586,50.0,112.0
2396.164,50.0,112.0
2396.730,50.0,112.25
2397.302,50.0,112.0
2397.867,50.0,111.75
2398.435,50.0,112.0
2399.000,50.0,111.75
2399.022,50.0,111.75
2399.601,50.0,111.5
2400.167,50.0,111.5
2400.729,50.0,111.75
2401.290,50.0,112.0
2401.864,50.0,112.0
2402.435,50.0,112.0
2402.998,50.0,112.0
2403.013,50.0,112.0
2403.597,50.0,112.0
2404.166,50.0,111.5
2404.747,50.0,111.5
2405.318,50.0,111.75
2405.893,50.0,112.0
2406.457,50.0,111.75
2407.027,50.0,111.75
2407.036,50.0,111.5
2407.628,50.0,112.0
2408.199,50.0,111.5
2408.781,50.0,111.75
2409.359,50.0,112.0
2409.938,50.0,112.0
2410.505,50.0,112.25
2410.519,50.0,112.25
2411.097,50.0,112.0
2411.694,50.0,112.0
2412.262,50.0,111.75
2412.829,50.0,112.0
2413.395,50.0,111.5
2413.968,50.0,111.5
2414.541,50.0,112.0
2414.551,50.0,111.5
2415.152,50.0,112.0
2415.715,50.0,112.0
2416.293,50.0,111.75
2416.846,50.0,112.25
2417.419,50.0,112.0
2417.978,50.0,112.0
2418.541,50.0,112.25
2418.563,50.0,112.0
2419.174,50.0,112.0
2419.753,50.0,111.5
2420.318,50.0,112.0
2420.883,50.0,112.0
2421.457,50.0,111.75
2422.018,50.0,112.0
2422.024,50.0,112.0
2422.618,50.0,112.0
2423.197,50.0,111.75
2423.764,50.0,112.0
2424.343,50.0,112.0
2424.911,50.0,112.25
2425.484,50.0,112.25
2426.060,50.0,112.25
2426.070,50.0,112.25
2426.660,50.0,112.25
2427.249,50.0,112.25
2427.815,50.0,112.25
2428.382,50.0,112.25
2428.966,50.0,112.0
2429.548,50.0,112.25
2429.558,50.0,112.0
2430.163,50.0,112.0
2430.729,50.0,112.0
2431.290,50.0,112.0
2431.853,50.0,112.25
2432.417,50.0,111.75
2432.988,50.0,111.5
2433.557,50.0,112.25
2433.566,50.0,112.25
2434.162,50.0,112.25
2434.742,50.0,112.25
2435.301,50.0,112.0
2435.876,50.0,112.0
2436.462,50.0,111.75
2437.023,50.0,112.0
2437.034,50.0,111.75
2437.622,50.0,112.0
2438.192,50.0,112.25
2438.786,50.0,111.75
2439.348,50.0,112.0
2439.917,50.0,112.25
2440.508,50.0,112.25
2440.518,50.0,112.25
2441.118,50.0,112.25
2441.685,50.0,112.0
2442.245,50.0,112.25
2442.819,50.0,112.0
2443.399,50.0,112.25
2443.984,50.0,112.0
2444.554,50.0,112.25
2444.564,50.0,112.25
2445.153,50.0,112.25
2445.719,50.0,112.25
2446.296,50.0,112.25
2446.861,50.0,112.25
2447.444,50.0,112.25
2448.009,50.0,112.25
2448.019,50.0,112.5
2448.611,50.0,112.25
2449.167,50.0,112.0
2449.745,50.0,112.5
2450.310,50.0,112.25
2450.878,50.0,112.5
2451.443,50.0,112.25
2452.012,50.0,112.25
2452.022,50.0,112.0
2452.625,50.0,112.0
2453.190,50.0,112.5
2453.752,50.0,112.25
2454.328,50.0,111.75
2454.891,50.0,112.5
2455.459,50.0,112.25
2456.035,50.0,111.75
2456.047,50.0,112.25
2456.645,50.0,112.5
2457.209,50.0,112.25
2457.780,50.0,112.25
2458.355,50.0,112.25
2458.947,50.0,112.25
2459.513,50.0,112.25
2459.525,50.0,112.0
2460.122,50.0,112.25
2460.693,50.0,112.25
2461.268,50.0,112.25
2461.830,50.0,112.25
2462.405,50.0,112.5
2462.965,50.0,112.25
2463.534,50.0,112.25
2463.556,50.0,112.25
2464.150,50.0,112.25
2464.732,50.0,112.0
2465.334,50.0,112.0
2465.911,50.0,112.25
2466.476,50.0,112.5
2467.036,50.0,112.25
2467.046,50.0,112.25
2467.640,50.0,111.5
2468.214,50.0,112.25
2468.788,50.0,112.25
2469.360,50.0,111.75
2469.927,50.0,111.5
2470.492,50.0,112.25
2470.516,50.0,112.0
2471.093,50.0,112.5
2471.667,50.0,111.75
2472.232,50.0,112.5
2472.803,50.0,112.25
2473.376,50.0,112.0
2473.957,50.0,112.5
2474.527,50.0,112.25
2474.548,50.0,112.25
2475.139,50.0,112.0
2475.709,50.0,112.25
2476.288,50.0,112.0
2476.848,50.0,111.75
2477.413,50.0,112.25
2477.986,50.0,112.25
2478.010,50.0,112.5
2478.599,50.0,112.0
2479.166,50.0,112.25
2479.728,50.0,112.25
2480.298,50.0,112.5
2480.856,50.0,112.0
2481.435,50.0,112.25
2481.987,50.0,112.5
2482.550,50.0,112.0
2482.563,50.0,112.5
2483.146,50.0,112.25
2483.714,50.0,112.5
2484.285,50.0,112.0
2484.865,50.0,112.5
2485.445,50.0,112.5
2486.011,50.0,112.25
2486.024,50.0,112.5
2486.613,50.0,112.25
2487.176,50.0,112.5
2487.744,50.0,112.5
2488.308,50.0,112.0
2488.878,50.0,112.0
2489.461,50.0,112.0
2490.027,50.0,112.25
2490.058,50.0,112.25
2490.643,50.0,112.0
2491.206,50.0,112.5
2491.780,50.0,112.5
2492.357,50.0,112.5
2492.927,50.0,112.5
2493.489,50.0,112.0
2494.091,50.0,112.5
2494.101,50.0,112.25
2494.687,50.0,112.75
2495.250,50.0,112.5
2495.806,50.0,112.5
2496.371,50.0,112.0
2496.926,50.0,112.0
2497.501,50.0,112.0
2497.511,50.0,112.25
2498.107,50.0,112.5
2498.679,50.0,112.25
2499.252,50.0,112.25
2499.823,50.0,112.5
2500.403,50.0,112.5
2500.981,50.0,112.25
2501.548,50.0,112.5
2501.558,50.0,112.5
2502.141,50.0,112.25
2502.711,50.0,112.5
2503.286,50.0,112.0
2503.853,50.0,112.0
2504.423,50.0,112.0
2504.996,50.0,112.5
2505.015,50.0,112.0
2505.597,50.0,112.25
2506.180,50.0,112.0
2506.747,50.0,112.75
2507.313,50.0,112.5
2507.882,50.0,111.75
2508.447,50.0,112.5
2509.033,50.0,112.5
2509.043,50.0,112.25
2509.643,50.0,112.5
2510.220,50.0,112.25
2510.793,50.0,112.5
2511.372,50.0,111.75
2511.931,50.0,112.5
2512.505,50.0,112.5
2512.515,50.0,112.5
2513.095,50.0,112.5
2513.673,50.0,112.5
2514.228,50.0,112.25
2514.809,50.0,112.5
2515.373,50.0,112.25
2515.958,50.0,112.5
2516.525,50.0,112.25
2516.540,50.0,112.5
2517.138,50.0,112.5
2517.710,50.0,112.75
2518.275,50.0,112.5
2518.848,50.0,112.25
2519.421,50.0,112.25
2519.998,50.0,112.5
2520.008,50.0,112.5
2520.601,50.0,112.5
2521.168,50.0,112.75
2521.760,50.0,112.5
2522.321,50.0,112.5
2522.891,50.0,112.75
2523.460,50.0,112.25
2524.020,50.0,112.5
2524.030,50.0,112.5
2524.619,50.0,112.25
2525.182,50.0,112.5
2525.781,50.0,113.0
2526.343,50.0,112.5
2526.912,50.0,112.25
2527.478,50.0,112.5
2528.045,50.0,112.75
2528.063,50.0,112.75
2528.660,50.0,112.5
2529.237,50.0,112.25
2529.797,50.0,112.5
2530.378,50.0,112.5
2530.958,50.0,112.75
2531.531,50.0,112.0
2531.546,50.0,112.75
2532.136,50.0,112.25
2532.709,50.0,112.0
2533.262,50.0,112.75
2533.822,50.0,112.75
2534.384,50.0,112.5
2534.943,50.0,112.25
2535.506,50.0,112.75
2535.515,50.0,112.75
2536.110,50.0,112.25
2536.688,50.0,112.75
2537.264,50.0,112.5
2537.834,50.0,112.75
2538.405,50.0,112.5
2538.977,50.0,112.75
2539.546,50.0,112.0
2539.557,50.0,112.75
2540.142,50.0,112.25
2540.722,50.0,112.5
2541.281,50.0,112.5
2541.860,50.0,112.5
2542.432,50.0,112.25
2542.997,50.0,112.0
2543.086,50.0,112.5
2543.687,50.0,112.5
2544.248,50.0,112.75
2544.806,50.0,113.25
2545.384,50.0,112.5
2545.970,50.0,112.5
2546.531,50.0,112.5
2546.538,50.0,112.5
2547.143,50.0,112.5
2547.742,50.0,112.75
2548.325,50.0,112.75
2548.891,50.0,112.5
2549.470,50.0,112.75
2550.033,50.0,112.25
2550.033,50.0,112.25
2550.635,50.0,112.5
2551.207,50.0,112.75
2551.774,50.0,113.0
2552.342,50.0,112.75
2552.921,50.0,112.5
2553.506,50.0,113.0
2553.530,50.0,112.75
2554.127,50.0,113.0
2554.695,50.0,112.75
2555.269,50.0,112.5
2555.827,50.0,112.75
2556.404,50.0,112.75
2556.964,50.0,112.75
2557.537,50.0,112.75
2557.547,50.0,112.75
2558.141,50.0,112.5
2558.730,50.0,112.5
2559.294,50.0,112.5
2559.866,50.0,112.25
2560.431,50.0,112.5
2561.014,50.0,112.75
2561.021,50.0,112.5
2561.636,50.0,113.0
2562.212,50.0,112.5
2562.783,50.0,112.75
2563.348,50.0,112.5
2563.923,50.0,112.75
2564.488,50.0,112.5
2565.059,50.0,112.5
2565.061,50.0,113.0
2565.667,50.0,112.75
2566.245,50.0,112.5
2566.828,50.0,112.75
2567.408,50.0,112.75
2567.982,50.0,112.5
2568.556,50.0,112.75
2568.566,50.0,112.75
2569.169,50.0,112.75
2569.753,50.0,112.75
2570.319,50.0,112.25
2570.898,50.0,113.0
2571.485,50.0,113.0
2571.512,50.0,112.75
2572.100,50.0,113.0
2572.665,50.0,112.25
2573.240,50.0,112.75
2573.802,50.0,112.75
2574.369,50.0,113.0
2574.939,50.0,113.0
2575.506,50.0,112.5
2575.520,50.0,112.75
2576.113,50.0,112.75
2576.686,50.0,112.75
2577.264,50.0,112.25
2577.862,50.0,112.75
2578.422,50.0,112.75
2578.989,50.0,112.75
2579.013,50.0,113.0
2579.595,50.0,112.5
2580.161,50.0,113.0
2580.747,50.0,112.75
2581.331,50.0,112.75
2581.883,50.0,112.75
2582.475,50.0,113.0
2583.047,50.0,112.75
2583.057,50.0,112.75
2583.649,50.0,112.75
2584.215,50.0,112.75
2584.808,50.0,112.5
2585.375,50.0,112.5
2585.945,50.0,113.0
2586.533,50.0,113.0
2586.542,50.0,113.0
2587.137,50.0,113.0
2587.701,50.0,112.75
2588.269,50.0,112.75
2588.842,50.0,113.0
2589.408,50.0,113.0
2589.978,50.0,112.75
2590.547,50.0,112.75
2590.563,50.0,112.5
2591.157,50.0,112.5
2591.733,50.0,112.75
2592.306,50.0,112.75
2592.885,50.0,112.5
2593.469,50.0,112.5
2594.055,50.0,112.75
2594.058,50.0,113.0
2594.661,50.0,112.75
2595.226,50.0,113.0
2595.807,50.0,112.75
2596.374,50.0,112.75
2596.948,50.0,113.0
2597.545,50.0,112.75
2597.545,50.0,113.0
2598.168,50.0,112.75
2598.753,50.0,112.75
2599.342,50.0,112.75
2599.917,50.0,112.5
2600.512,50.0,112.5
2600.519,50.0,112.75
2601.112,50.0,112.75
2601.729,50.0,112.75
2602.322,50.0,112.25
2602.877,50.0,112.75
2603.477,50.0,112.75
2604.037,50.0,112.25
2604.049,50.0,112.5
2604.645,50.0,112.75
2605.225,50.0,112.25
2605.810,50.0,112.75
2606.409,50.0,112.25
2606.982,50.0,112.75
2607.011,50.0,112.75
2607.593,50.0,112.25
2608.154,50.0,112.75
2608.723,50.0,113.0
2609.288,50.0,113.0
2609.863,50.0,112.75
2610.430,50.0,112.5
2611.001,50.0,111.75
2611.012,50.0,112.5
2611.609,50.0,112.5
2612.189,50.0,112.75
2612.763,50.0,112.75
2613.344,50.0,112.5
2613.919,50.0,113.0
2614.490,50.0,113.0
2614.510,50.0,112.5
2615.110,50.0,113.0
2615.689,50.0,113.0
2616.292,50.0,112.5
2616.872,50.0,112.75
2617.438,50.0,112.25
2618.017,50.0,112.75
2618.021,50.0,112.75
2618.655,50.0,112.25
2619.219,50.0,112.75
2619.795,50.0,112.75
2620.371,50.0,112.75
2620.954,50.0,112.75
2621.531,50.0,112.5
2621.534,50.0,112.5
2622.138,50.0,112.5
2622.716,50.0,112.75
2623.292,50.0,112.5
2623.869,50.0,113.0
2624.442,50.0,112.75
2625.019,50.0,112.5
2625.019,50.0,113.0
2625.634,50.0,112.75
2626.218,50.0,112.25
2626.796,50.0,112.75
2627.393,50.0,113.0
2627.965,50.0,113.0
2628.010,50.0,113.0
2628.592,50.0,112.75
2629.181,50.0,112.75
2629.747,50.0,112.5
2630.311,50.0,112.5
2630.870,50.0,113.0
2631.459,50.0,112.75
2632.035,50.0,113.0
2632.058,50.0,112.75
2632.634,50.0,112.5
2633.203,50.0,112.75
2633.783,50.0,113.0
2634.348,50.0,112.75
2634.923,50.0,113.0
2635.483,50.0,112.5
2636.058,50.0,113.0
2636.081,50.0,112.75
2636.673,50.0,113.0
2637.239,50.0,113.0
2637.817,50.0,113.0
2638.390,50.0,113.0
2638.964,50.0,113.0
2639.535,50.0,113.0
2639.544,50.0,112.75
2640.128,50.0,112.25
2640.698,50.0,112.5
2641.266,50.0,112.75
2641.832,50.0,112.75
2642.414,50.0,112.5
2642.993,50.0,112.5
2643.008,50.0,112.5
2643.624,50.0,112.75
2644.186,50.0,112.75
2644.781,50.0,113.0
2645.367,50.0,112.5
2645.942,50.0,112.75
2646.509,50.0,112.5
2646.519,50.0,113.0
2647.105,50.0,112.75
2647.701,50.0,113.0
2648.271,50.0,113.0
2648.848,50.0,113.0
2649.410,50.0,113.25
2649.983,50.0,113.0
2650.008,50.0,113.0
2650.602,50.0,112.5
2651.170,50.0,112.5
2651.734,50.0,112.75
2652.319,50.0,112.75
2652.880,50.0,113.0
2653.452,50.0,113.0
2654.017,50.0,113.0
2654.040,50.0,113.25
2654.630,50.0,113.0
2655.190,50.0,113.0
2655.792,50.0,113.0
2656.364,50.0,112.75
2656.946,50.0,112.0
2657.508,50.0,113.0
2657.508,50.0,113.0
2658.127,50.0,113.0
2658.694,50.0,113.0
2659.272,50.0,113.25
2659.853,50.0,113.0
2660.416,50.0,113.0
2660.977,50.0,113.0
2661.554,50.0,112.75
2661.564,50.0,113.0
2662.163,50.0,112.25
2662.729,50.0,113.0
2663.301,50.0,112.75
2663.884,50.0,113.0
2664.453,50.0,113.25
2665.019,50.0,113.0
2665.019,50.0,113.0
2665.623,50.0,113.0
2666.228,50.0,113.0
2666.804,50.0,112.75
2667.375,50.0,113.5
2667.955,50.0,113.25
2668.523,50.0,113.0
2668.533,50.0,112.5
2669.138,50.0,113.0
2669.729,50.0,113.25
2670.318,50.0,113.0
2670.894,50.0,113.25
2671.471,50.0,113.0
2672.054,50.0,113.0
2672.063,50.0,112.25
2672.672,50.0,113.0
2673.246,50.0,112.75
2673.827,50.0,112.75
2674.414,50.0,112.5
2674.987,50.0,113.0
2675.565,50.0,113.0
2675.573,50.0,113.25
2676.198,50.0,113.25
2676.773,50.0,113.0
2677.345,50.0,112.75
2677.927,50.0,113.0
2678.494,50.0,113.0
2678.504,50.0,113.25
2679.110,50.0,113.25
2679.697,50.0,113.25
2680.273,50.0,113.25
2680.860,50.0,113.0
2681.437,50.0,113.0
2682.023,50.0,112.75
2682.023,50.0,112.75
2682.644,50.0,112.75
2683.234,50.0,112.75
2683.812,50.0,112.75
2684.385,50.0,112.75
2684.969,50.0,113.25
2685.546,50.0,113.25
2685.546,50.0,113.25
2686.144,50.0,113.25
2686.707,50.0,113.0
2687.274,50.0,113.25
2687.854,50.0,113.25
2688.430,50.0,113.25
2689.000,50.0,113.5
2689.008,50.0,114.0
2689.617,50.0,113.25
2690.196,50.0,113.25
2690.785,50.0,113.25
2691.376,50.0,113.25
2691.969,50.0,113.25
2692.568,50.0,113.0
2692.572,50.0,113.25
2693.186,50.0,113.0
2693.774,50.0,113.25
2694.357,50.0,113.0
2694.937,50.0,113.25
2695.530,50.0,113.25
2695.540,50.0,113.25
2696.143,50.0,113.25
2696.724,50.0,113.5
2697.310,50.0,113.25
2697.897,50.0,113.25
2698.484,50.0,113.25
2699.067,50.0,113.25
2699.067,50.0,113.5
2699.676,50.0,113.5
2700.260,50.0,113.25
2700.846,50.0,113.25
2701.438,50.0,113.5
2702.007,50.0,113.25
2702.017,50.0,113.5
2702.630,50.0,113.25
2703.216,50.0,113.25
2703.800,50.0,113.25
2704.378,50.0,113.25
2704.961,50.0,113.0
2705.536,50.0,113.25
2705.536,50.0,113.25
2706.173,50.0,113.0
2706.769,50.0,113.5
2707.355,50.0,113.5
2707.938,50.0,113.25
2708.525,50.0,113.25
2708.525,50.0,113.0
2709.152,50.0,113.25
2709.743,50.0,113.5
2710.370,50.0,113.0
2710.976,50.0,113.5
2711.565,50.0,113.25
2711.572,50.0,113.25
2712.197,50.0,113.25
2712.795,50.0,113.5
2713.381,50.0,113.5
2713.969,50.0,113.25
2714.555,50.0,113.5
2714.562,50.0,112.75
2715.169,50.0,113.0
2715.762,50.0,113.25
2716.356,50.0,113.5
2716.943,50.0,113.0
2717.538,50.0,112.75
2717.538,50.0,113.5
2718.163,50.0,113.5
2718.750,50.0,113.5
2719.340,50.0,113.25
2719.923,50.0,113.25
2720.517,50.0,113.5
2720.517,50.0,113.5
2721.134,50.0,113.5
2721.718,50.0,113.5
2722.305,50.0,113.5
2722.890,50.0,113.0
2723.473,50.0,112.75
2724.055,50.0,113.5
2724.065,50.0,112.75
2724.688,50.0,113.25
2725.271,50.0,113.0
2725.855,50.0,113.5
2726.446,50.0,113.25
2726.530,50.0,113.5
2727.149,50.0,113.5
2727.734,50.0,113.75
2728.312,50.0,113.5
2728.888,50.0,113.0
2729.469,50.0,113.5
2730.053,50.0,113.25
2730.056,50.0,113.5
2730.682,50.0,113.5
2731.258,50.0,113.5
2731.841,50.0,113.75
2732.417,50.0,113.5
2732.989,50.0,113.75
2733.008,50.0,113.0
2733.607,50.0,113.5
2734.179,50.0,113.5
2734.757,50.0,113.5
2735.325,50.0,113.25
2735.894,50.0,113.5
2736.461,50.0,113.5
2737.038,50.0,113.5
2737.038,50.0,112.75
2737.675,50.0,113.25
2738.250,50.0,113.25
2738.831,50.0,113.5
2739.414,50.0,113.5
2739.993,50.0,113.25
2740.007,50.0,113.75
2740.611,50.0,113.75
2741.196,50.0,113.5
2741.780,50.0,113.5
2742.400,50.0,113.5
2742.989,50.0,113.5
2743.108,50.0,113.5
2743.725,50.0,113.5
2744.319,50.0,113.25
2744.892,50.0,113.5
2745.479,50.0,113.5
2746.064,50.0,113.75
2746.064,50.0,113.5
2746.690,50.0,113.5
2747.279,50.0,113.5
2747.865,50.0,113.75
2748.449,50.0,113.5
2749.033,50.0,113.5
2749.039,50.0,113.5
2749.656,50.0,113.0
2750.241,50.0,113.75
2750.819,50.0,113.75
2751.404,50.0,113.75
2751.980,50.0,113.5
2752.570,50.0,113.5
2752.570,50.0,113.0
2753.186,50.0,113.75
2753.764,50.0,113.5
2754.336,50.0,113.5
2754.915,50.0,113.5
2755.493,50.0,113.5
2755.503,50.0,113.5
2756.096,50.0,113.75
2756.665,50.0,113.5
2757.252,50.0,113.25
2757.852,50.0,113.5
2758.444,50.0,113.5
2759.028,50.0,113.5
2759.038,50.0,113.75
2759.654,50.0,113.75
2760.239,50.0,113.5
2760.830,50.0,113.5
2761.415,50.0,113.75
2761.993,50.0,113.25
2762.003,50.0,113.75
2762.605,50.0,113.75
